campaign_id,channel,campaign_type,spend,impressions,clicks,leads_generated,conversions,CAC,ROI,campaign_date
CAM-01377,Content/SEO,Re-engagement,2537.55,99958,6696,168,21,155.29,29862.6,2025-07-31
CAM-01378,Webinar,Brand Awareness,5187.11,297296,40029,2751,250,24.72,374547.7,2023-01-17
CAM-01379,Webinar,Product Launch,2441.86,31952,2895,310,19,160.17,20835.4,2023-01-18
CAM-01380,Webinar,Nurture,3180.22,192831,33411,3204,485,7.03,1017669.7,2023-11-15
CAM-01381,Google Ads,Re-engagement,8260.77,514239,22368,921,55,126.08,28932.1,2024-04-30
CAM-01382,Retargeting,Nurture,7438.76,110864,4120,294,25,292.81,18257.4,2023-10-05
CAM-01383,Retargeting,Brand Awareness,13927.18,804186,39931,3017,539,21.27,163237.7,2025-03-21
CAM-01384,Google Ads,Nurture,23938.59,1090783,48673,3436,208,140.23,66975.6,2023-07-10
CAM-01385,Email,Re-engagement,2651.56,37108,693,37,2,1436.77,4462.4,2024-11-19
CAM-01386,Retargeting,Re-engagement,11391.56,364197,23324,1368,122,90.82,61117.7,2024-10-20
CAM-01387,Email,Re-engagement,4883.99,309526,7499,317,26,155.14,35071.0,2024-10-06
CAM-01388,Partner,Upsell,10395.3,443645,40148,3901,482,27.73,179003.2,2022-11-04
CAM-01389,Events,Account-Based,54803.84,1186677,295167,26116,1478,38.97,166351.7,2022-03-06
CAM-01390,Webinar,Product Launch,2074.19,159173,22313,1615,185,9.5,418471.6,2025-02-09
CAM-01391,Partner,Re-engagement,2328.0,82369,3773,409,78,33.97,145775.5,2022-04-08
CAM-01392,Retargeting,Account-Based,11601.72,630597,30089,1550,120,95.47,72979.7,2023-10-22
CAM-01393,Email,Lead Gen,2847.37,198687,3417,143,24,98.85,65758.6,2022-07-10
CAM-01394,Events,Re-engagement,66535.62,4571299,1238543,70337,10303,7.28,652343.2,2024-09-05
CAM-01395,Webinar,Account-Based,5755.43,132704,12925,1258,192,30.17,244221.6,2025-08-09
CAM-01396,Events,Nurture,26238.18,1652321,487806,38835,7714,3.77,757792.6,2023-11-19
CAM-01397,Content/SEO,Account-Based,4416.0,195912,9610,272,39,127.85,56034.7,2022-05-27
CAM-01398,Events,Nurture,44174.47,1522215,256173,17777,2395,19.98,421723.6,2023-09-24
CAM-01399,Webinar,Brand Awareness,1856.95,31009,3412,209,28,55.28,26639.9,2023-08-03
CAM-01400,Retargeting,Product Launch,2533.4,137290,4785,284,20,157.72,34014.2,2022-12-01
CAM-01401,Events,Lead Gen,19359.56,1156310,244647,12591,2300,6.84,814948.4,2025-05-02
CAM-01402,LinkedIn,Lead Gen,11248.19,202229,1232,33,4,3206.63,818.2,2024-12-17
CAM-01403,Partner,Brand Awareness,4259.67,162444,7038,832,94,39.41,72792.5,2025-01-11
CAM-01404,LinkedIn,Nurture,14335.25,772490,5737,101,10,1851.4,2509.1,2022-11-02
CAM-01405,Partner,Account-Based,10583.11,322667,20452,1731,245,35.39,101632.4,2022-03-26
CAM-01406,Partner,Upsell,4800.75,380842,36554,2443,289,14.11,298698.1,2022-01-27
CAM-01407,Google Ads,Nurture,19743.83,1470353,47640,3350,576,36.27,168550.2,2025-10-27
CAM-01408,Retargeting,Product Launch,7390.42,259512,9907,720,51,155.52,42941.6,2022-07-10
CAM-01409,Email,Account-Based,1909.75,129962,5115,163,19,89.27,58353.4,2023-02-14
CAM-01410,Partner,Re-engagement,8958.42,354674,20565,1684,116,74.87,53441.7,2024-08-04
CAM-01411,Retargeting,Re-engagement,2296.09,143521,6944,480,28,90.96,92777.6,2022-11-22
CAM-01412,Retargeting,Product Launch,4386.07,152453,8779,737,66,78.96,28368.4,2025-09-19
CAM-01413,Email,Product Launch,1518.37,107163,1657,49,5,276.9,12060.7,2024-02-11
CAM-01414,LinkedIn,Re-engagement,6456.24,475633,6071,199,10,776.33,12252.5,2025-01-31
CAM-01415,Cold Outbound,Nurture,4329.88,58651,747,11,2,2171.31,1066.8,2022-04-13
CAM-01416,Content/SEO,Upsell,3126.19,112510,9769,290,24,159.37,55848.3,2023-01-14
CAM-01417,LinkedIn,Brand Awareness,24569.94,960745,8335,212,39,525.61,6138.7,2023-02-01
CAM-01418,Retargeting,Product Launch,15502.79,699235,43345,3537,684,21.79,343382.7,2024-07-01
CAM-01419,Content/SEO,Upsell,1371.85,107924,8135,313,17,74.43,56517.4,2023-02-15
CAM-01420,Retargeting,Lead Gen,15729.94,778443,23444,1965,187,75.97,88499.5,2024-01-20
CAM-01421,LinkedIn,Product Launch,13743.34,639594,7061,239,14,897.79,3859.1,2025-12-23
CAM-01422,Cold Outbound,Upsell,5525.68,381995,4388,98,10,631.67,10144.2,2023-05-28
CAM-01423,Cold Outbound,Lead Gen,5819.37,320996,3096,47,8,899.6,6565.6,2023-03-11
CAM-01424,Cold Outbound,Product Launch,8939.54,586056,12799,220,31,338.39,22507.1,2025-12-15
CAM-01425,Events,Product Launch,31058.2,1982962,474514,40682,3368,9.59,818609.7,2022-11-23
CAM-01426,Cold Outbound,Lead Gen,8570.57,530745,12255,201,13,636.21,10869.3,2025-02-16
CAM-01427,Cold Outbound,Account-Based,3899.09,299857,6175,133,22,195.74,36681.9,2022-01-07
CAM-01428,Email,Nurture,4348.89,93898,3569,149,23,188.41,15871.1,2022-08-07
CAM-01429,Events,Lead Gen,54970.58,2208319,519465,27558,4142,11.11,200388.4,2025-08-17
CAM-01430,LinkedIn,Lead Gen,19267.43,488939,4621,159,19,1145.56,3532.2,2025-08-05
CAM-01431,Webinar,Lead Gen,6239.86,322715,30766,2898,424,18.38,406351.8,2023-08-29
CAM-01432,LinkedIn,Brand Awareness,17881.93,593249,7347,152,26,717.67,9093.6,2024-06-13
CAM-01433,Webinar,Brand Awareness,3433.26,187993,14771,1129,222,15.95,500268.4,2025-04-11
CAM-01434,Content/SEO,Nurture,5070.82,184455,16014,632,58,87.83,87049.3,2022-01-23
CAM-01435,Retargeting,Lead Gen,17278.33,641675,35294,1864,317,55.59,133433.5,2022-10-29
CAM-01436,Webinar,Account-Based,2573.95,78989,12647,945,187,13.59,428392.5,2022-12-22
CAM-01437,Google Ads,Product Launch,10872.5,509259,14917,962,109,99.7,36418.5,2025-05-26
CAM-01438,Partner,Brand Awareness,4072.33,150504,14255,1473,252,16.28,177018.5,2022-07-25
CAM-01439,Retargeting,Upsell,13178.97,826268,24327,1593,218,62.88,42160.8,2022-05-24
CAM-01440,Retargeting,Lead Gen,2260.99,179912,7879,712,110,19.1,339614.1,2022-08-19
CAM-01441,Content/SEO,Upsell,5986.93,205302,15037,552,108,59.8,29496.9,2024-08-25
CAM-01442,Email,Re-engagement,1310.79,50341,1199,39,5,230.49,26154.2,2022-03-19
CAM-01443,Google Ads,Upsell,7789.61,223754,9687,605,85,113.9,33208.8,2022-07-27
CAM-01444,Retargeting,Upsell,2917.98,125984,6942,362,49,50.82,76297.7,2025-06-25
CAM-01445,LinkedIn,Account-Based,11464.44,877640,6899,193,13,979.2,5463.9,2025-10-18
CAM-01446,Cold Outbound,Account-Based,8766.01,655738,6498,121,11,859.52,7499.4,2023-09-14
CAM-01447,Email,Upsell,2282.16,102636,2601,87,15,187.95,46784.3,2022-02-05
CAM-01448,Retargeting,Upsell,7443.09,187949,12603,716,42,224.13,31245.5,2022-04-28
CAM-01449,Content/SEO,Lead Gen,5785.4,265041,10132,385,72,90.69,86624.1,2022-10-24
CAM-01450,Cold Outbound,Upsell,7170.95,168267,3530,45,7,874.08,2302.7,2024-03-19
CAM-01451,Email,Account-Based,3875.73,238760,3620,133,16,208.42,21305.5,2025-10-31
CAM-01452,Email,Nurture,3631.44,208668,4834,231,35,96.2,56812.2,2025-12-31
CAM-01453,Webinar,Lead Gen,7334.11,419984,33888,3127,443,14.51,410883.6,2024-09-12
CAM-01454,Google Ads,Nurture,26373.48,2055324,107285,7868,1384,21.06,177744.9,2024-03-06
CAM-01455,Partner,Brand Awareness,8018.11,250147,22019,1546,256,30.71,153614.1,2024-10-23
CAM-01456,Content/SEO,Lead Gen,5200.21,266190,11102,443,45,107.21,43303.5,2025-04-09
CAM-01457,Retargeting,Account-Based,6520.91,216864,10495,908,125,62.33,44455.9,2024-11-20
CAM-01458,Email,Re-engagement,1353.8,26187,744,29,1,1731.82,3456.7,2022-03-12
CAM-01459,Cold Outbound,Product Launch,4673.6,181436,4175,78,4,1147.59,4009.8,2022-08-13
CAM-01460,Email,Upsell,3696.26,70824,1866,79,4,804.21,4900.4,2023-07-30
CAM-01461,LinkedIn,Product Launch,17340.28,783430,5599,171,12,1663.62,5305.9,2024-11-19
CAM-01462,LinkedIn,Account-Based,10012.01,348938,1990,61,9,1325.01,3322.1,2024-03-20
CAM-01463,Cold Outbound,Nurture,4532.48,190453,2814,48,5,930.22,7189.8,2022-07-20
CAM-01464,Partner,Account-Based,9117.62,333148,27312,3238,371,30.45,129886.2,2023-03-27
CAM-01465,LinkedIn,Upsell,15625.0,565820,4318,108,20,834.48,9386.6,2023-10-04
CAM-01466,Events,Nurture,25717.93,1180986,227827,15628,2373,9.04,691150.5,2023-07-07
CAM-01467,Partner,Re-engagement,11809.72,816527,71142,4595,815,14.44,538487.4,2024-02-03
CAM-01468,LinkedIn,Account-Based,13810.19,427378,3577,122,15,962.41,5322.7,2025-03-22
CAM-01469,Events,Re-engagement,32659.44,380810,89641,8422,456,76.93,49903.5,2023-08-15
CAM-01470,Webinar,Re-engagement,1926.67,141830,11798,964,187,12.41,190452.8,2025-06-09
CAM-01471,Content/SEO,Upsell,2800.62,205991,17033,381,56,46.2,80908.6,2025-10-07
CAM-01472,LinkedIn,Account-Based,14234.41,366190,3772,94,16,1037.96,6663.9,2023-04-28
CAM-01473,Cold Outbound,Lead Gen,4001.98,186692,2666,55,7,601.51,9500.7,2024-06-30
CAM-01474,Google Ads,Product Launch,11584.68,444650,18881,729,108,116.12,66837.2,2024-03-03
CAM-01475,Retargeting,Lead Gen,14792.38,362928,25455,1380,191,93.69,49915.0,2022-12-29
CAM-01476,Google Ads,Re-engagement,34122.02,2223063,111507,4428,457,74.49,52680.2,2023-09-01
CAM-01477,LinkedIn,Brand Awareness,18655.09,419889,3225,103,7,3367.83,2309.9,2022-10-02
CAM-01478,Retargeting,Lead Gen,16443.2,792175,38648,2360,441,37.23,145323.8,2025-03-27
CAM-01479,Webinar,Lead Gen,4234.87,194212,19634,2075,364,13.93,558190.1,2023-10-08
CAM-01480,Partner,Re-engagement,5955.1,219592,10474,1058,83,77.1,68474.2,2022-10-08
CAM-01481,LinkedIn,Brand Awareness,8312.42,563742,4221,135,24,408.79,19563.4,2022-11-07
CAM-01482,Retargeting,Brand Awareness,15014.61,1015518,72971,3762,414,35.34,52020.0,2023-12-01
CAM-01483,Events,Upsell,41757.5,3005801,855623,65634,10943,3.22,1648295.2,2022-10-30
CAM-01484,Google Ads,Lead Gen,5232.23,148789,4024,223,39,162.35,38755.2,2023-12-24
CAM-01485,Retargeting,Re-engagement,8034.7,543104,35282,2041,213,44.29,142711.8,2023-11-05
CAM-01486,LinkedIn,Upsell,20667.58,1360114,11742,400,64,305.74,6554.6,2022-06-22
CAM-01487,Retargeting,Upsell,6389.05,449817,22689,1866,267,27.03,308580.8,2024-01-11
CAM-01488,Google Ads,Brand Awareness,24535.38,1008325,44903,3036,167,187.43,43841.5,2023-08-03
CAM-01489,Events,Brand Awareness,38597.5,1321275,289137,19736,2947,15.88,607064.4,2022-10-10
CAM-01490,Email,Product Launch,2738.61,160589,6413,281,38,59.7,22305.8,2022-12-25
CAM-01491,Cold Outbound,Lead Gen,5138.24,196392,2701,41,2,2709.87,2764.0,2023-09-14
CAM-01492,Content/SEO,Upsell,5503.66,298621,20663,490,50,129.09,72263.2,2024-07-01
CAM-01493,LinkedIn,Product Launch,21847.33,298855,2003,50,9,1942.81,2407.8,2024-11-19
CAM-01494,Partner,Account-Based,13591.13,605141,34327,2647,427,29.3,242361.0,2023-09-28
CAM-01495,Events,Brand Awareness,12894.98,952665,276398,26554,1767,6.86,1063844.1,2023-07-20
CAM-01496,Webinar,Product Launch,6167.92,281510,28561,1887,247,24.94,238808.9,2024-09-19
CAM-01497,Email,Re-engagement,2647.72,70292,1174,50,6,452.08,15101.7,2022-12-02
CAM-01498,Email,Upsell,1501.43,38078,761,29,4,347.57,13560.8,2022-05-16
CAM-01499,Email,Re-engagement,4937.46,374802,11462,406,34,148.6,33903.3,2025-07-21
CAM-01500,Webinar,Re-engagement,7711.87,532917,77006,7884,1502,5.01,1396241.7,2023-03-19
CAM-01501,Partner,Nurture,6083.48,72639,3102,308,41,130.01,16280.0,2024-10-25
CAM-01502,Google Ads,Upsell,9048.57,641457,28276,1534,295,27.23,63547.5,2025-12-14
CAM-01503,Google Ads,Account-Based,35721.3,406319,8537,377,60,699.07,9228.9,2025-10-01
CAM-01504,Google Ads,Re-engagement,27719.63,1141641,62769,4451,250,142.31,24060.4,2024-06-07
CAM-01505,Retargeting,Nurture,15579.48,1174812,84255,4788,621,30.47,66547.8,2023-06-18
CAM-01506,Retargeting,Nurture,10279.78,530456,37378,2120,212,44.66,118079.9,2025-02-20
CAM-01507,Email,Product Launch,811.39,64206,1878,97,12,62.35,70157.2,2022-04-24
CAM-01508,Email,Upsell,3335.25,73343,1707,48,3,1392.74,4440.5,2022-03-10
CAM-01509,Partner,Re-engagement,9647.18,179915,10512,939,90,129.4,34079.8,2024-03-06
CAM-01510,Email,Re-engagement,615.36,15251,571,28,4,167.25,31009.8,2022-05-21
CAM-01511,Google Ads,Re-engagement,16232.06,471610,26292,1190,211,98.81,67500.6,2023-04-18
CAM-01512,Webinar,Re-engagement,4685.57,253858,35395,2226,130,29.88,55814.1,2022-06-11
CAM-01513,Retargeting,Brand Awareness,12886.88,948599,42524,3113,523,22.07,150932.2,2024-05-08
CAM-01514,Google Ads,Re-engagement,29179.67,460975,22946,891,167,215.86,14813.0,2025-04-15
CAM-01515,Retargeting,Upsell,6699.44,182794,11077,959,73,106.34,76551.6,2024-08-08
CAM-01516,Google Ads,Upsell,29064.34,1265566,61805,3498,495,56.39,104181.2,2024-11-04
CAM-01517,Email,Product Launch,2627.14,138166,3263,176,29,105.96,86256.5,2025-07-08
CAM-01518,LinkedIn,Re-engagement,14114.49,885505,8551,186,26,538.66,5525.2,2023-08-30
CAM-01519,Webinar,Lead Gen,5041.85,111032,15011,1300,70,78.36,27932.5,2022-07-06
CAM-01520,Events,Re-engagement,37475.67,1185826,240110,20183,2981,15.21,127058.6,2025-07-25
CAM-01521,Retargeting,Re-engagement,9338.46,201366,11162,777,70,120.21,30173.2,2022-11-21
CAM-01522,Webinar,Product Launch,1525.03,117029,14094,1531,247,5.51,917323.7,2024-03-12
CAM-01523,Cold Outbound,Product Launch,9160.93,408400,7837,99,5,1927.95,3882.2,2025-06-13
CAM-01524,LinkedIn,Re-engagement,13068.45,818196,8355,282,33,367.91,5007.7,2024-10-03
CAM-01525,Webinar,Account-Based,7646.45,118160,19006,1500,250,38.08,199990.6,2023-05-19
CAM-01526,Cold Outbound,Re-engagement,5597.83,273139,5394,102,10,552.5,8459.3,2023-01-11
CAM-01527,Retargeting,Re-engagement,8282.4,656111,31999,1708,190,37.0,47018.5,2024-05-04
CAM-01528,Email,Product Launch,1172.81,54722,1708,64,11,103.03,25210.3,2022-01-06
CAM-01529,Retargeting,Lead Gen,9752.97,686722,42876,2636,439,27.03,70178.7,2024-08-06
CAM-01530,Email,Re-engagement,4281.68,196152,4076,115,15,244.11,17506.4,2023-11-19
CAM-01531,Cold Outbound,Re-engagement,9651.97,106971,1923,40,6,1478.36,1266.2,2025-01-07
CAM-01532,Events,Product Launch,72567.57,4889288,1028964,98484,16708,4.79,1409616.3,2024-11-29
CAM-01533,Cold Outbound,Account-Based,6943.75,246520,2262,31,5,1317.22,4787.9,2022-10-29
CAM-01534,LinkedIn,Upsell,10490.19,383634,4609,143,27,502.36,19206.8,2024-11-17
CAM-01535,LinkedIn,Nurture,17604.23,194642,1733,50,4,4611.81,1479.7,2023-08-30
CAM-01536,Events,Lead Gen,58675.55,924323,146829,11776,830,78.21,62538.5,2024-01-14
CAM-01537,Content/SEO,Nurture,878.48,25580,1997,71,13,62.32,97939.1,2023-01-09
CAM-01538,Cold Outbound,Brand Awareness,4184.65,149206,1956,28,5,690.46,2472.8,2023-07-26
CAM-01539,Google Ads,Upsell,17025.24,308299,11185,447,72,232.13,15611.2,2024-01-29
CAM-01540,Partner,Account-Based,5548.23,426666,38893,3925,262,19.52,135190.4,2022-12-29
CAM-01541,LinkedIn,Upsell,14147.22,897124,9458,184,16,945.15,2872.8,2022-10-07
CAM-01542,Content/SEO,Re-engagement,2714.34,114798,7314,300,45,57.98,73946.0,2024-12-20
CAM-01543,Retargeting,Lead Gen,6334.92,250629,7205,402,51,157.47,50529.8,2023-08-02
CAM-01544,Events,Brand Awareness,44844.7,2055304,584686,53046,5349,7.09,189008.7,2022-02-04
CAM-01545,Email,Brand Awareness,4703.86,246521,5243,277,34,123.43,28181.5,2025-03-20
CAM-01546,Retargeting,Product Launch,9352.67,487133,32776,2749,523,15.37,148368.1,2023-07-06
CAM-01547,Google Ads,Product Launch,13966.04,418235,18080,1343,185,71.08,103069.6,2024-09-19
CAM-01548,Email,Account-Based,3029.54,56316,2016,84,6,481.58,11142.8,2023-06-27
CAM-01549,Events,Re-engagement,75164.69,3814413,852610,73556,13200,6.48,808557.6,2025-08-16
CAM-01550,Email,Nurture,1734.01,119815,2497,120,16,124.85,64179.4,2023-02-08
CAM-01551,Retargeting,Lead Gen,16181.44,1264053,90758,7255,670,20.34,112469.2,2024-03-22
CAM-01552,Google Ads,Nurture,33311.73,941534,47716,2952,190,187.8,32190.6,2025-10-10
CAM-01553,Events,Nurture,51697.41,1680005,459416,44568,5686,8.49,197904.7,2022-07-02
CAM-01554,Google Ads,Product Launch,30623.02,1975514,64478,3566,392,78.55,68781.1,2022-05-14
CAM-01555,Retargeting,Account-Based,17982.91,1147397,74176,3448,357,62.15,152795.3,2024-06-16
CAM-01556,Retargeting,Nurture,14074.1,733551,21591,1294,250,58.99,128137.5,2025-12-29
CAM-01557,Cold Outbound,Account-Based,3930.0,216668,3247,78,7,454.08,2671.4,2024-01-14
CAM-01558,Retargeting,Account-Based,11921.17,407904,14608,1077,99,149.47,19766.3,2022-10-05
CAM-01559,Events,Lead Gen,63496.35,4178604,1144501,92175,11294,6.76,476528.6,2022-01-04
CAM-01560,Events,Re-engagement,55394.6,3491907,453683,30625,4215,12.32,357735.3,2024-04-08
CAM-01561,LinkedIn,Upsell,19528.79,1232364,8151,263,27,716.38,10406.0,2025-07-09
CAM-01562,Google Ads,Lead Gen,32755.68,1482967,42547,3139,538,52.89,35239.1,2025-08-12
CAM-01563,Cold Outbound,Brand Awareness,5443.73,432701,9446,159,23,191.74,16843.9,2023-01-08
CAM-01564,Events,Nurture,29822.89,443867,63462,3406,211,181.62,10724.3,2024-08-08
CAM-01565,Email,Product Launch,1574.94,124974,3756,152,9,147.05,21907.3,2025-02-11
CAM-01566,Content/SEO,Lead Gen,1928.09,146692,8124,178,18,96.8,26120.9,2024-12-08
CAM-01567,Email,Lead Gen,3362.31,157267,2492,73,14,222.27,31636.6,2023-08-17
CAM-01568,Google Ads,Account-Based,30738.01,1916280,106179,7984,1209,28.61,100312.5,2025-04-22
CAM-01569,Webinar,Upsell,5198.24,331466,38432,3283,400,15.71,610431.9,2022-01-05
CAM-01570,Events,Lead Gen,25449.56,1246004,357977,18205,3150,8.68,478338.0,2022-10-03
CAM-01571,LinkedIn,Brand Awareness,5679.63,125220,1285,32,2,2455.47,1531.3,2022-09-14
CAM-01572,Content/SEO,Nurture,5646.57,127552,7946,266,26,262.96,34044.8,2024-08-07
CAM-01573,Retargeting,Product Launch,16567.48,653988,37079,2682,222,63.79,25768.2,2024-11-28
CAM-01574,Content/SEO,Account-Based,1628.33,46020,2312,51,3,530.65,7166.2,2024-10-06
CAM-01575,Partner,Upsell,14766.15,1137987,76753,9225,1343,13.03,431038.3,2025-06-27
CAM-01576,Retargeting,Lead Gen,3343.72,44164,1354,116,10,426.27,13617.0,2025-10-23
CAM-01577,Email,Re-engagement,2124.77,31454,1065,45,8,297.1,18856.5,2024-07-12
CAM-01578,Webinar,Brand Awareness,1480.26,19513,2022,123,20,64.36,89158.5,2025-11-09
CAM-01579,Content/SEO,Lead Gen,4264.93,81520,3184,101,6,692.23,3686.6,2024-07-29
CAM-01580,LinkedIn,Brand Awareness,4209.16,267323,1285,42,2,2599.45,1834.1,2022-03-16
CAM-01581,Content/SEO,Upsell,5328.47,276651,16637,566,42,149.37,45677.9,2022-12-02
CAM-01582,LinkedIn,Account-Based,3014.31,227409,2796,69,4,931.22,10252.5,2024-08-01
CAM-01583,Retargeting,Lead Gen,13911.8,622530,22906,1233,94,175.38,52697.3,2025-02-20
CAM-01584,LinkedIn,Lead Gen,17721.5,1009325,8594,264,27,743.3,7717.4,2024-08-14
CAM-01585,Webinar,Upsell,2456.39,105047,13510,823,96,29.51,233505.7,2024-03-06
CAM-01586,Cold Outbound,Brand Awareness,9467.57,314278,7212,162,11,828.95,6118.9,2023-03-01
CAM-01587,Events,Account-Based,16246.02,772375,191799,11015,572,22.79,247960.9,2023-10-25
CAM-01588,Events,Nurture,35593.97,451916,108130,10149,1240,28.9,245235.5,2022-04-11
CAM-01589,Google Ads,Upsell,29328.59,2089281,105888,5979,576,55.83,98246.5,2024-01-22
CAM-01590,Google Ads,Product Launch,28804.75,1948442,73899,5244,420,76.83,43333.8,2025-04-01
CAM-01591,Partner,Upsell,11319.03,386102,31534,2186,152,69.83,91197.3,2024-01-15
CAM-01592,LinkedIn,Nurture,16684.59,909230,7075,244,31,477.33,10524.0,2024-09-23
CAM-01593,Retargeting,Re-engagement,8429.47,272388,9050,432,41,236.17,37949.8,2024-02-17
CAM-01594,Webinar,Nurture,6996.65,419575,42023,2868,451,13.53,298361.9,2023-07-07
CAM-01595,Content/SEO,Upsell,4460.02,356571,26454,820,50,115.66,70187.7,2022-06-27
CAM-01596,Email,Account-Based,996.65,56692,1935,58,8,114.62,46022.3,2025-02-21
CAM-01597,Webinar,Account-Based,2326.6,176443,16338,1154,129,18.06,309013.0,2025-12-02
CAM-01598,Retargeting,Product Launch,16372.28,753307,23927,1897,221,94.6,21897.3,2025-04-08
CAM-01599,LinkedIn,Account-Based,13655.13,137629,1031,30,3,5490.16,1077.2,2022-12-07
CAM-01600,Events,Product Launch,46607.42,2506887,392459,27938,2038,23.89,299578.7,2023-11-16
CAM-01601,LinkedIn,Nurture,16021.92,645791,4491,112,11,1220.19,1267.4,2022-09-01
CAM-01602,Events,Account-Based,20282.85,1312660,248118,14872,2290,7.66,638943.0,2025-03-11
CAM-01603,LinkedIn,Lead Gen,5789.82,445716,5611,192,12,489.89,4847.7,2023-03-26
CAM-01604,Retargeting,Lead Gen,10891.66,349656,9707,805,135,90.02,75586.2,2025-10-12
CAM-01605,Content/SEO,Upsell,3756.04,295529,18939,619,33,120.03,66001.3,2024-05-29
CAM-01606,Partner,Account-Based,5532.55,111948,10154,1144,165,32.96,181546.3,2022-12-20
CAM-01607,Events,Nurture,53092.88,1010328,130736,7573,1059,52.26,77350.5,2025-09-21
CAM-01608,Retargeting,Upsell,6042.08,370979,18875,1531,263,20.58,294007.7,2023-09-20
CAM-01609,Events,Product Launch,25752.28,1317880,410488,37117,4602,4.72,1044506.5,2025-06-16
CAM-01610,LinkedIn,Nurture,7402.32,534947,6594,128,20,352.51,10563.2,2023-09-08
CAM-01611,Email,Account-Based,511.06,6785,107,5,0,519.23,-100.0,2023-05-08
CAM-01612,LinkedIn,Re-engagement,3324.91,126369,1020,20,2,2108.64,4293.1,2025-06-16
CAM-01613,Webinar,Upsell,3146.08,247402,29983,3203,616,6.54,1454810.5,2025-03-30
CAM-01614,Google Ads,Upsell,30290.29,1633438,57343,3880,507,54.67,128014.4,2024-11-30
CAM-01615,Webinar,Lead Gen,1630.24,79961,14009,1291,206,9.33,739873.6,2024-12-09
CAM-01616,Cold Outbound,Upsell,6208.77,338438,5492,110,11,713.26,12873.2,2024-12-13
CAM-01617,Email,Re-engagement,4752.24,285978,9121,352,62,86.3,62052.8,2022-05-09
CAM-01618,Events,Account-Based,45979.65,1066919,232206,20076,1771,25.9,78116.5,2023-11-23
CAM-01619,Email,Account-Based,4414.61,178305,3156,112,19,193.35,20819.6,2024-09-26
CAM-01620,Partner,Nurture,3052.96,52541,4949,443,69,42.85,53239.6,2024-09-01
CAM-01621,Content/SEO,Nurture,5706.06,409246,16703,470,58,96.74,77095.8,2025-07-25
CAM-01622,Retargeting,Product Launch,13727.06,961868,39685,2230,132,91.08,17871.2,2025-06-11
CAM-01623,Cold Outbound,Re-engagement,2874.36,216966,2025,32,4,897.73,4816.2,2025-11-09
CAM-01624,Events,Nurture,28694.45,1316836,279944,18055,2813,10.39,174131.9,2023-08-06
CAM-01625,Email,Nurture,3604.34,93812,1848,75,5,929.86,9173.5,2022-10-12
CAM-01626,Cold Outbound,Upsell,8030.8,210722,4286,63,8,1177.29,3347.1,2025-09-09
CAM-01627,Email,Account-Based,2145.13,75671,2082,87,4,509.78,14516.1,2022-09-10
CAM-01628,Retargeting,Re-engagement,15117.98,457683,32447,2468,343,42.79,94939.0,2025-07-06
CAM-01629,Partner,Re-engagement,13678.33,586403,26725,2784,302,50.51,99917.7,2024-05-06
CAM-01630,Email,Re-engagement,4039.48,92755,3617,146,9,476.55,10955.8,2023-04-18
CAM-01631,Content/SEO,Product Launch,5820.75,94858,5172,194,17,329.54,11737.0,2022-04-13
CAM-01632,Webinar,Nurture,2000.43,120215,16290,1387,93,25.88,226091.7,2023-11-18
CAM-01633,Retargeting,Brand Awareness,9337.42,644998,40698,2297,368,25.69,287053.4,2025-02-22
CAM-01634,Cold Outbound,Lead Gen,1780.63,33625,527,7,1,1845.91,1202.5,2025-04-18
CAM-01635,Retargeting,Lead Gen,4462.46,181395,11494,1006,87,59.06,33880.7,2024-10-03
CAM-01636,Google Ads,Nurture,17316.9,1223930,46769,1980,336,59.97,43980.5,2024-05-01
CAM-01637,Google Ads,Re-engagement,34387.87,1560276,50938,2043,215,166.93,15756.5,2022-05-20
CAM-01638,LinkedIn,Nurture,3014.17,150467,1382,40,6,474.71,7804.7,2023-01-12
CAM-01639,Retargeting,Nurture,10881.28,140187,7818,511,78,114.55,29526.0,2024-02-15
CAM-01640,Content/SEO,Nurture,2790.45,136337,11956,405,34,100.99,97201.5,2024-10-16
CAM-01641,Retargeting,Lead Gen,10999.39,333570,14063,752,51,211.53,12878.5,2024-01-29
CAM-01642,Events,Account-Based,73767.79,1325414,397347,34915,2344,34.61,222549.3,2023-12-15
CAM-01643,Content/SEO,Account-Based,2925.48,138639,9451,374,37,96.36,62626.4,2025-03-21
CAM-01644,Events,Upsell,50927.73,2716065,509803,25910,3314,18.9,246703.5,2023-11-07
CAM-01645,Content/SEO,Product Launch,1405.2,53466,2031,81,10,130.01,46860.5,2024-02-25
CAM-01646,Email,Nurture,2634.24,77842,2094,68,5,556.93,10548.7,2022-04-06
CAM-01647,Webinar,Product Launch,7085.78,102917,9642,669,80,75.81,68963.2,2022-09-09
CAM-01648,Cold Outbound,Upsell,6671.27,505484,10558,170,32,258.82,36060.3,2024-06-12
CAM-01649,Content/SEO,Upsell,5625.57,267751,17460,585,30,230.46,33316.5,2022-05-02
CAM-01650,Retargeting,Nurture,17137.59,353771,20567,1422,93,151.42,14402.5,2025-12-09
CAM-01651,Email,Re-engagement,1884.95,137859,3341,120,15,131.11,25646.0,2024-04-15
CAM-01652,Content/SEO,Product Launch,3121.53,163135,12863,369,33,114.45,83124.5,2022-05-09
