ticket_id,customer_id,issue_type,priority,created_date,resolution_time_hours,SLA_breach_flag,CSAT_score,escalation_flag
TKT-009829,CUS-03197,Performance,High,2022-09-09,7.2,0,4.0,0
TKT-009830,CUS-06768,Account Access,Medium,2025-09-05,52.6,1,3.5,1
TKT-009831,CUS-03147,Technical Bug,Medium,2023-10-15,4.5,0,4.0,0
TKT-009832,CUS-02150,Feature Request,Low,2024-01-16,6.2,0,4.7,0
TKT-009833,CUS-04687,Technical Bug,Medium,2022-06-05,36.0,1,3.2,1
TKT-009834,CUS-00942,Onboarding,Critical,2023-12-28,6.3,1,1.9,0
TKT-009835,CUS-06947,Integration Issue,Low,2022-05-31,85.7,1,4.2,0
TKT-009836,CUS-02114,Account Access,Medium,2022-10-24,22.3,0,3.6,0
TKT-009837,CUS-06185,Billing,High,2025-02-02,8.4,1,2.7,1
TKT-009838,CUS-02715,Feature Request,Medium,2025-03-31,35.9,1,3.8,1
TKT-009839,CUS-01436,Reporting,Medium,2025-12-18,35.1,1,2.1,0
TKT-009840,CUS-04599,Onboarding,Low,2024-05-10,12.1,0,4.8,0
TKT-009841,CUS-04910,Performance,Low,2025-08-28,134.4,1,2.4,0
TKT-009842,CUS-01999,Onboarding,Low,2025-02-02,170.7,1,2.6,1
TKT-009843,CUS-07703,Onboarding,Low,2023-06-14,124.1,1,2.7,1
TKT-009844,CUS-08040,Technical Bug,Low,2023-10-10,25.8,0,4.8,0
TKT-009845,CUS-03406,Billing,High,2024-12-21,13.0,1,2.2,0
TKT-009846,CUS-01245,Account Access,Medium,2024-11-08,12.3,0,5.0,0
TKT-009847,CUS-05018,Account Access,Medium,2024-11-02,52.0,1,2.8,1
TKT-009848,CUS-09898,Integration Issue,Medium,2022-11-03,40.9,1,2.9,0
TKT-009849,CUS-05915,Feature Request,Low,2022-02-05,77.6,1,3.6,0
TKT-009850,CUS-09926,Account Access,Low,2025-09-02,62.7,0,3.9,0
TKT-009851,CUS-07017,Account Access,Medium,2025-09-23,28.6,1,2.8,1
TKT-009852,CUS-06150,Feature Request,Low,2024-09-29,99.9,1,1.0,1
TKT-009853,CUS-03125,Onboarding,Low,2025-12-16,118.9,1,2.7,0
TKT-009854,CUS-02777,Performance,Low,2023-12-26,8.3,0,4.2,0
TKT-009855,CUS-06652,Performance,Low,2023-06-03,97.8,1,1.8,1
TKT-009856,CUS-01314,Integration Issue,High,2022-10-28,3.4,0,4.0,0
TKT-009857,CUS-08482,Feature Request,Medium,2022-10-11,34.9,1,3.4,1
TKT-009858,CUS-05263,Billing,Medium,2022-08-22,17.5,0,3.1,0
TKT-009859,CUS-03722,Billing,Low,2022-04-04,150.5,1,3.1,1
TKT-009860,CUS-03410,Onboarding,Low,2024-09-17,177.3,1,3.0,0
TKT-009861,CUS-02228,Technical Bug,Low,2022-12-26,80.1,1,2.9,0
TKT-009862,CUS-04085,Feature Request,Low,2025-01-10,115.4,1,3.6,1
TKT-009863,CUS-09413,Account Access,Medium,2023-09-02,15.7,0,4.6,0
TKT-009864,CUS-09910,Account Access,Low,2024-06-25,21.2,0,3.9,0
TKT-009865,CUS-05319,Reporting,Low,2023-11-23,119.1,1,2.0,1
TKT-009866,CUS-06640,Technical Bug,High,2025-05-07,8.3,1,3.2,1
TKT-009867,CUS-00700,Reporting,High,2024-02-12,8.7,1,3.4,0
TKT-009868,CUS-09246,Reporting,High,2025-06-20,13.0,1,3.7,0
TKT-009869,CUS-05273,Performance,High,2024-01-06,12.1,1,2.9,0
TKT-009870,CUS-09954,Account Access,Medium,2023-09-24,26.7,1,2.8,1
TKT-009871,CUS-01464,Billing,Medium,2022-11-12,20.0,0,3.8,0
TKT-009872,CUS-09784,Integration Issue,Medium,2022-02-18,18.2,0,4.5,0
TKT-009873,CUS-05738,Billing,Low,2025-03-09,73.3,1,2.6,1
TKT-009874,CUS-09573,Feature Request,Critical,2023-05-31,8.1,1,2.4,1
TKT-009875,CUS-05880,Performance,Critical,2022-10-26,7.1,1,2.8,0
TKT-009876,CUS-04454,Onboarding,High,2023-01-04,6.5,0,4.3,0
TKT-009877,CUS-05140,Technical Bug,Medium,2025-08-03,7.3,0,4.0,0
TKT-009878,CUS-07435,Reporting,Low,2023-05-10,31.6,0,5.0,0
TKT-009879,CUS-08115,Billing,Medium,2023-01-28,35.7,1,2.5,0
TKT-009880,CUS-00235,Feature Request,Medium,2025-11-18,4.8,0,4.1,0
TKT-009881,CUS-03545,Billing,Low,2023-08-28,75.1,1,3.3,1
TKT-009882,CUS-00039,Reporting,Critical,2023-07-21,2.2,0,4.0,0
TKT-009883,CUS-03129,Technical Bug,High,2022-11-28,5.5,0,4.3,0
TKT-009884,CUS-03464,Integration Issue,Low,2022-07-25,117.0,1,1.8,1
TKT-009885,CUS-08556,Technical Bug,Medium,2022-01-30,16.6,0,3.2,0
TKT-009886,CUS-08229,Feature Request,High,2024-01-05,3.3,0,4.5,0
TKT-009887,CUS-03382,Billing,Medium,2024-12-14,15.2,0,3.5,0
TKT-009888,CUS-07657,Feature Request,High,2025-12-02,1.9,0,3.0,0
TKT-009889,CUS-00677,Integration Issue,Medium,2023-09-13,39.3,1,2.2,1
TKT-009890,CUS-06948,Reporting,Medium,2022-07-12,29.2,1,2.8,0
TKT-009891,CUS-01353,Integration Issue,High,2022-02-22,4.9,0,3.9,0
TKT-009892,CUS-03156,Billing,Medium,2023-03-21,24.1,1,3.0,1
TKT-009893,CUS-01990,Integration Issue,High,2023-07-26,2.2,0,4.6,0
TKT-009894,CUS-07235,Technical Bug,High,2022-09-28,4.2,0,5.0,0
TKT-009895,CUS-09214,Reporting,High,2023-03-09,10.0,1,2.4,1
TKT-009896,CUS-07883,Onboarding,Medium,2023-12-13,10.0,0,4.1,0
TKT-009897,CUS-00683,Account Access,Medium,2024-08-10,49.6,1,2.4,1
TKT-009898,CUS-00030,Feature Request,High,2023-09-13,9.9,1,3.1,1
TKT-009899,CUS-00835,Integration Issue,Critical,2023-07-28,0.2,0,5.0,0
TKT-009900,CUS-01534,Account Access,Low,2022-09-14,121.7,1,2.1,0
TKT-009901,CUS-03580,Reporting,High,2024-01-12,6.4,0,4.4,0
TKT-009902,CUS-06985,Account Access,Low,2024-04-19,67.2,0,4.4,0
TKT-009903,CUS-07529,Account Access,Low,2025-03-03,132.7,1,3.1,0
TKT-009904,CUS-05023,Reporting,Medium,2025-09-23,31.2,1,1.7,0
TKT-009905,CUS-02424,Onboarding,Low,2023-05-07,88.6,1,1.5,0
TKT-009906,CUS-07883,Onboarding,High,2022-05-15,12.3,1,4.2,0
TKT-009907,CUS-06381,Account Access,Medium,2024-02-15,42.8,1,3.0,0
TKT-009908,CUS-02512,Billing,Medium,2025-10-25,24.7,1,1.7,1
TKT-009909,CUS-04425,Onboarding,Medium,2022-02-28,18.3,0,4.6,0
TKT-009910,CUS-09553,Onboarding,Medium,2022-04-07,29.8,1,3.0,0
TKT-009911,CUS-03527,Onboarding,Low,2023-09-13,77.3,1,4.0,0
TKT-009912,CUS-03069,Billing,Medium,2024-11-09,25.7,1,3.1,1
TKT-009913,CUS-04270,Reporting,Low,2023-04-30,110.2,1,3.3,0
TKT-009914,CUS-03288,Reporting,High,2022-11-13,12.9,1,3.2,1
TKT-009915,CUS-03774,Feature Request,Medium,2025-07-31,3.2,0,3.7,0
TKT-009916,CUS-02846,Billing,High,2024-12-21,5.2,0,4.2,0
TKT-009917,CUS-02760,Account Access,Low,2022-10-09,63.8,0,3.5,0
TKT-009918,CUS-07201,Onboarding,Medium,2023-07-04,42.9,1,2.7,0
TKT-009919,CUS-03856,Technical Bug,Medium,2025-10-19,56.1,1,1.7,0
TKT-009920,CUS-08905,Integration Issue,High,2023-03-14,5.8,0,3.8,0
TKT-009921,CUS-05848,Billing,Low,2023-04-05,140.3,1,2.3,0
TKT-009922,CUS-02981,Technical Bug,Critical,2025-01-22,4.3,1,3.9,1
TKT-009923,CUS-02176,Integration Issue,Critical,2023-01-12,1.6,0,4.8,0
TKT-009924,CUS-00172,Feature Request,High,2024-11-17,7.8,0,4.6,0
TKT-009925,CUS-01429,Integration Issue,Low,2024-09-28,17.2,0,3.4,0
TKT-009926,CUS-03425,Account Access,Medium,2023-06-19,7.6,0,3.6,0
TKT-009927,CUS-06246,Performance,High,2023-07-03,6.4,0,3.4,0
TKT-009928,CUS-00490,Feature Request,Critical,2023-03-08,1.5,0,5.0,0
TKT-009929,CUS-02536,Onboarding,Medium,2025-11-23,35.8,1,2.6,1
TKT-009930,CUS-09348,Performance,Medium,2024-11-05,37.3,1,3.4,1
TKT-009931,CUS-05455,Technical Bug,Critical,2023-04-07,6.9,1,3.0,1
TKT-009932,CUS-09587,Billing,High,2023-02-18,8.3,1,2.3,1
TKT-009933,CUS-02626,Technical Bug,Low,2025-06-14,47.6,0,4.0,0
TKT-009934,CUS-03933,Integration Issue,Low,2022-12-14,96.8,1,3.2,0
TKT-009935,CUS-02747,Integration Issue,Low,2025-03-21,160.3,1,2.9,0
TKT-009936,CUS-05994,Performance,Medium,2022-09-06,12.5,0,4.4,0
TKT-009937,CUS-05841,Integration Issue,Medium,2023-08-20,9.0,0,3.8,0
TKT-009938,CUS-08972,Integration Issue,Low,2023-06-19,56.2,0,4.3,0
TKT-009939,CUS-05418,Billing,Critical,2022-08-01,0.7,0,3.7,0
TKT-009940,CUS-09711,Performance,Low,2023-07-10,102.0,1,2.2,1
TKT-009941,CUS-09513,Feature Request,Low,2023-08-03,99.4,1,2.9,1
TKT-009942,CUS-03334,Billing,Critical,2024-03-03,6.4,1,2.1,1
TKT-009943,CUS-09080,Integration Issue,Medium,2022-07-27,40.6,1,2.6,0
TKT-009944,CUS-09131,Onboarding,Medium,2022-02-18,49.2,1,2.8,0
TKT-009945,CUS-05253,Technical Bug,Low,2025-10-09,43.1,0,4.4,0
TKT-009946,CUS-01751,Billing,Low,2025-04-01,50.1,0,4.5,0
TKT-009947,CUS-01789,Integration Issue,High,2024-05-16,15.2,1,2.8,1
TKT-009948,CUS-02259,Feature Request,Medium,2024-01-27,22.0,0,4.1,0
TKT-009949,CUS-06013,Billing,Low,2024-11-13,108.4,1,2.0,0
TKT-009950,CUS-01066,Billing,Medium,2024-02-12,36.8,1,2.8,1
TKT-009951,CUS-04944,Feature Request,Low,2024-09-27,164.5,1,3.6,0
TKT-009952,CUS-02833,Performance,Medium,2023-05-09,35.1,1,4.1,0
TKT-009953,CUS-05499,Feature Request,Medium,2023-02-10,42.6,1,2.8,0
TKT-009954,CUS-06436,Billing,High,2022-09-11,9.4,1,2.9,1
TKT-009955,CUS-08546,Reporting,Medium,2023-04-15,20.3,0,4.6,0
TKT-009956,CUS-02252,Performance,Medium,2022-09-17,26.2,1,4.8,1
TKT-009957,CUS-01827,Billing,Medium,2025-09-29,27.3,1,2.7,1
TKT-009958,CUS-09994,Integration Issue,High,2024-06-15,8.9,1,2.9,0
TKT-009959,CUS-01055,Onboarding,Critical,2022-12-22,3.4,0,3.7,0
TKT-009960,CUS-03183,Reporting,Medium,2023-06-29,21.4,0,4.6,0
TKT-009961,CUS-09536,Reporting,Medium,2022-11-09,28.8,1,2.7,0
TKT-009962,CUS-07396,Integration Issue,Low,2025-11-09,108.9,1,2.5,0
TKT-009963,CUS-01151,Technical Bug,Critical,2024-08-14,2.4,0,4.3,0
TKT-009964,CUS-07609,Reporting,High,2025-06-21,5.6,0,3.7,0
TKT-009965,CUS-06711,Feature Request,Medium,2023-04-14,62.9,1,2.8,0
TKT-009966,CUS-05279,Performance,Medium,2024-05-22,30.8,1,3.0,1
TKT-009967,CUS-01298,Integration Issue,Low,2024-04-30,82.3,1,3.1,1
TKT-009968,CUS-01300,Account Access,Medium,2023-05-21,24.9,1,2.0,0
TKT-009969,CUS-02932,Integration Issue,Low,2024-02-02,56.4,0,4.9,0
TKT-009970,CUS-02337,Onboarding,Low,2022-06-28,129.3,1,3.4,0
TKT-009971,CUS-09843,Integration Issue,Medium,2023-02-28,35.9,1,2.9,0
TKT-009972,CUS-05394,Performance,Medium,2024-11-03,6.8,0,4.5,0
TKT-009973,CUS-05384,Technical Bug,Low,2022-08-04,107.7,1,3.1,0
TKT-009974,CUS-03168,Account Access,Medium,2025-09-01,38.3,1,1.2,1
TKT-009975,CUS-06808,Technical Bug,Low,2024-12-10,80.3,1,3.0,0
TKT-009976,CUS-08987,Onboarding,High,2024-07-17,7.7,0,3.6,0
TKT-009977,CUS-05566,Integration Issue,Critical,2025-02-18,4.4,1,1.7,1
TKT-009978,CUS-08287,Integration Issue,Medium,2023-10-10,29.5,1,3.0,0
TKT-009979,CUS-09213,Onboarding,Low,2022-06-18,91.6,1,1.2,0
TKT-009980,CUS-08977,Integration Issue,High,2022-09-19,8.1,1,3.7,0
TKT-009981,CUS-09588,Integration Issue,Medium,2024-06-12,2.7,0,4.1,0
TKT-009982,CUS-00146,Integration Issue,High,2022-10-13,13.4,1,2.6,1
TKT-009983,CUS-00793,Performance,Medium,2022-12-21,54.6,1,3.2,0
TKT-009984,CUS-06031,Reporting,Critical,2022-11-13,6.9,1,3.8,0
TKT-009985,CUS-07242,Reporting,Low,2024-09-09,93.8,1,2.5,0
TKT-009986,CUS-01529,Account Access,Critical,2024-09-01,2.5,0,5.0,0
TKT-009987,CUS-01378,Integration Issue,Medium,2024-07-27,28.9,1,2.7,0
TKT-009988,CUS-06269,Account Access,Medium,2025-10-20,13.1,0,4.4,0
TKT-009989,CUS-04023,Billing,Low,2025-06-28,33.2,0,4.0,0
TKT-009990,CUS-06455,Technical Bug,Medium,2024-06-04,25.5,1,2.7,1
TKT-009991,CUS-01606,Billing,Critical,2025-06-28,8.4,1,3.6,0
TKT-009992,CUS-05837,Integration Issue,Critical,2025-11-04,5.5,1,2.5,0
TKT-009993,CUS-05950,Billing,High,2023-08-14,1.5,0,3.9,0
TKT-009994,CUS-05264,Integration Issue,Medium,2025-04-22,52.5,1,4.7,1
TKT-009995,CUS-06365,Account Access,Low,2025-01-28,230.6,1,2.7,1
TKT-009996,CUS-06072,Reporting,Critical,2025-08-01,4.4,1,2.2,0
TKT-009997,CUS-04480,Onboarding,Medium,2022-11-17,5.6,0,4.8,0
TKT-009998,CUS-05894,Feature Request,Medium,2023-04-18,34.3,1,1.7,0
TKT-009999,CUS-05389,Onboarding,Low,2024-10-08,8.3,0,4.6,0
TKT-010000,CUS-06683,Account Access,High,2024-08-06,14.0,1,3.6,0
TKT-010001,CUS-02097,Feature Request,Medium,2025-02-17,17.0,0,3.5,0
TKT-010002,CUS-05822,Performance,Medium,2025-10-04,49.2,1,1.0,1
TKT-010003,CUS-07978,Performance,Low,2024-01-18,61.3,0,4.7,0
TKT-010004,CUS-07811,Performance,Low,2024-10-01,25.6,0,4.6,0
TKT-010005,CUS-00574,Reporting,Low,2024-10-18,102.5,1,1.9,0
TKT-010006,CUS-00596,Reporting,Critical,2025-01-14,2.9,0,4.3,0
TKT-010007,CUS-07427,Integration Issue,Low,2024-05-14,82.1,1,2.9,1
TKT-010008,CUS-03957,Onboarding,Medium,2025-10-01,19.5,0,4.3,0
TKT-010009,CUS-08208,Account Access,Medium,2022-01-19,45.0,1,3.5,0
TKT-010010,CUS-00292,Technical Bug,High,2022-07-20,15.6,1,2.7,1
TKT-010011,CUS-06039,Onboarding,Low,2025-12-07,144.8,1,2.6,0
TKT-010012,CUS-03169,Billing,Low,2023-08-13,50.5,0,3.3,0
TKT-010013,CUS-09967,Technical Bug,High,2023-05-21,7.2,0,5.0,0
TKT-010014,CUS-01700,Technical Bug,Medium,2025-03-13,22.8,0,3.0,0
TKT-010015,CUS-03306,Onboarding,Medium,2023-08-13,36.8,1,1.4,0
TKT-010016,CUS-04120,Onboarding,Low,2024-06-08,46.0,0,4.2,0
TKT-010017,CUS-00707,Onboarding,Medium,2023-07-24,18.5,0,4.5,0
TKT-010018,CUS-00856,Integration Issue,Medium,2023-11-25,31.7,1,2.6,1
TKT-010019,CUS-05858,Billing,Medium,2023-06-08,4.5,0,4.1,0
TKT-010020,CUS-09503,Account Access,Medium,2024-11-08,7.4,0,3.8,0
TKT-010021,CUS-07848,Reporting,Low,2024-07-13,153.4,1,2.5,1
TKT-010022,CUS-09466,Reporting,Medium,2024-04-09,16.2,0,3.7,0
TKT-010023,CUS-07355,Billing,Medium,2025-09-23,16.5,0,5.0,0
TKT-010024,CUS-05740,Feature Request,High,2024-10-13,6.5,0,3.8,0
TKT-010025,CUS-06900,Feature Request,Low,2025-04-19,107.4,1,2.9,0
TKT-010026,CUS-04144,Onboarding,Low,2023-06-27,49.4,0,4.1,0
TKT-010027,CUS-07494,Technical Bug,Medium,2023-08-29,16.1,0,3.6,0
TKT-010028,CUS-07396,Feature Request,Low,2025-05-26,104.2,1,2.8,0
TKT-010029,CUS-01560,Billing,High,2024-06-25,3.0,0,3.5,0
TKT-010030,CUS-05507,Feature Request,Medium,2025-10-10,46.7,1,2.3,1
TKT-010031,CUS-02133,Performance,Medium,2025-11-25,35.1,1,4.3,0
TKT-010032,CUS-09360,Integration Issue,High,2024-04-06,12.9,1,3.7,1
TKT-010033,CUS-05532,Reporting,Medium,2023-03-08,23.0,0,4.3,0
TKT-010034,CUS-09268,Technical Bug,High,2023-02-19,9.8,1,3.9,1
TKT-010035,CUS-04181,Performance,Medium,2025-10-08,10.6,0,4.1,0
TKT-010036,CUS-01880,Integration Issue,Critical,2023-02-18,7.5,1,3.4,1
TKT-010037,CUS-09162,Reporting,Medium,2024-03-11,19.6,0,4.7,0
TKT-010038,CUS-08867,Performance,Medium,2022-12-02,15.7,0,3.0,0
TKT-010039,CUS-01807,Reporting,High,2023-12-12,7.9,0,4.3,0
TKT-010040,CUS-00428,Feature Request,Medium,2022-06-13,38.9,1,1.8,1
TKT-010041,CUS-09567,Feature Request,High,2023-04-24,9.1,1,1.6,1
TKT-010042,CUS-06278,Reporting,High,2022-02-01,6.1,0,4.7,0
TKT-010043,CUS-00089,Integration Issue,Medium,2022-03-12,11.9,0,5.0,0
TKT-010044,CUS-05035,Reporting,Medium,2024-09-17,19.9,0,3.9,0
TKT-010045,CUS-05699,Reporting,Low,2022-02-07,146.5,1,2.6,0
TKT-010046,CUS-04298,Account Access,Medium,2023-04-08,15.3,0,4.4,0
TKT-010047,CUS-03182,Performance,Medium,2022-01-24,39.1,1,2.7,1
TKT-010048,CUS-07523,Feature Request,Low,2022-12-01,27.1,0,4.8,0
TKT-010049,CUS-08143,Onboarding,Medium,2024-02-04,30.3,1,3.8,1
TKT-010050,CUS-07452,Technical Bug,Medium,2024-06-29,37.7,1,2.0,1
TKT-010051,CUS-03046,Account Access,Medium,2023-07-19,31.1,1,1.0,0
TKT-010052,CUS-09721,Onboarding,High,2023-11-17,14.9,1,2.2,1
TKT-010053,CUS-05922,Onboarding,Low,2024-06-22,1.9,0,5.0,0
TKT-010054,CUS-04757,Performance,Low,2025-06-04,129.3,1,3.9,0
TKT-010055,CUS-03442,Reporting,High,2024-03-23,10.3,1,3.4,0
TKT-010056,CUS-07856,Performance,Medium,2025-11-20,23.1,0,3.4,0
TKT-010057,CUS-05930,Performance,Critical,2023-08-09,10.4,1,3.2,0
TKT-010058,CUS-01844,Technical Bug,Medium,2025-05-29,17.3,0,4.0,0
TKT-010059,CUS-04058,Integration Issue,Medium,2025-04-03,23.6,0,4.3,0
TKT-010060,CUS-01195,Feature Request,High,2025-08-27,13.2,1,2.7,0
TKT-010061,CUS-01167,Onboarding,Medium,2025-12-23,23.5,0,3.6,0
TKT-010062,CUS-06368,Technical Bug,Low,2024-03-12,69.3,0,5.0,0
TKT-010063,CUS-03664,Technical Bug,Low,2025-03-10,143.6,1,2.2,0
TKT-010064,CUS-06037,Performance,Low,2024-11-24,54.2,0,4.9,0
TKT-010065,CUS-09658,Performance,High,2023-12-31,13.4,1,2.5,1
TKT-010066,CUS-01301,Integration Issue,Low,2022-12-16,102.5,1,2.9,1
TKT-010067,CUS-02898,Feature Request,High,2025-07-22,10.3,1,3.5,0
TKT-010068,CUS-03815,Reporting,Low,2024-02-20,105.4,1,2.8,0
TKT-010069,CUS-00115,Reporting,Low,2022-01-22,116.2,1,2.8,0
TKT-010070,CUS-03156,Reporting,High,2022-08-12,7.9,0,4.0,0
TKT-010071,CUS-09982,Onboarding,Low,2024-11-28,91.8,1,2.8,1
TKT-010072,CUS-08998,Technical Bug,Medium,2023-06-16,21.7,0,4.1,0
TKT-010073,CUS-07712,Account Access,Medium,2025-07-08,14.3,0,4.2,0
TKT-010074,CUS-05801,Account Access,Low,2022-02-06,19.3,0,5.0,0
TKT-010075,CUS-09115,Billing,Medium,2024-03-31,32.3,1,3.2,0
TKT-010076,CUS-02260,Account Access,Medium,2025-09-16,34.2,1,2.9,0
TKT-010077,CUS-06998,Onboarding,Medium,2022-11-21,17.6,0,4.4,0
TKT-010078,CUS-01678,Reporting,Low,2023-11-11,79.8,1,3.1,0
TKT-010079,CUS-02560,Technical Bug,Medium,2025-08-05,31.6,1,3.0,1
TKT-010080,CUS-09478,Integration Issue,Low,2023-03-24,74.1,1,2.6,0
TKT-010081,CUS-06688,Account Access,Medium,2024-02-15,53.3,1,2.2,0
TKT-010082,CUS-00953,Billing,Low,2025-11-10,36.8,0,3.9,0
TKT-010083,CUS-02555,Account Access,Medium,2022-10-11,33.9,1,2.9,1
TKT-010084,CUS-05727,Onboarding,Medium,2024-02-21,24.3,1,2.6,1
TKT-010085,CUS-09583,Integration Issue,Medium,2022-04-30,46.3,1,2.7,0
TKT-010086,CUS-04067,Billing,Medium,2024-02-24,26.4,1,3.4,1
TKT-010087,CUS-01005,Reporting,Low,2024-07-13,117.2,1,3.2,0
TKT-010088,CUS-08406,Onboarding,Critical,2025-04-13,6.7,1,2.3,0
TKT-010089,CUS-03664,Technical Bug,Low,2025-10-25,86.5,1,2.2,0
TKT-010090,CUS-02576,Reporting,Critical,2025-01-20,2.6,0,5.0,0
TKT-010091,CUS-06055,Billing,Medium,2025-05-13,38.5,1,3.1,1
TKT-010092,CUS-00144,Account Access,High,2024-12-15,7.9,0,4.0,0
TKT-010093,CUS-04851,Technical Bug,Low,2025-01-10,39.7,0,4.2,0
TKT-010094,CUS-04628,Reporting,Medium,2022-07-23,29.4,1,2.6,1
TKT-010095,CUS-07408,Account Access,Medium,2024-11-20,17.8,0,4.6,0
TKT-010096,CUS-08469,Performance,Medium,2023-04-24,48.2,1,2.5,0
TKT-010097,CUS-06470,Integration Issue,Medium,2024-06-07,16.8,0,3.8,0
TKT-010098,CUS-07490,Account Access,Low,2023-05-16,79.9,1,3.7,0
TKT-010099,CUS-06706,Integration Issue,Medium,2022-07-14,27.5,1,3.0,0
TKT-010100,CUS-01850,Billing,Medium,2024-03-13,30.0,1,2.4,0
TKT-010101,CUS-08854,Account Access,Medium,2025-08-07,30.0,1,3.6,1
TKT-010102,CUS-09457,Integration Issue,Critical,2025-08-18,3.2,0,3.5,0
TKT-010103,CUS-06993,Billing,Medium,2023-01-07,46.7,1,3.6,1
TKT-010104,CUS-05257,Onboarding,Critical,2025-12-16,6.1,1,3.2,0
TKT-010105,CUS-08602,Reporting,High,2023-02-08,7.5,0,4.1,0
TKT-010106,CUS-03519,Account Access,Medium,2022-06-27,44.2,1,3.2,1
TKT-010107,CUS-05543,Billing,Medium,2024-11-07,27.8,1,4.0,0
TKT-010108,CUS-01178,Reporting,Medium,2025-08-21,50.5,1,2.8,1
TKT-010109,CUS-00953,Onboarding,High,2024-06-28,0.8,0,3.7,0
TKT-010110,CUS-02498,Integration Issue,Medium,2023-08-19,14.7,0,3.5,0
TKT-010111,CUS-05267,Integration Issue,Medium,2022-05-05,59.4,1,3.0,1
TKT-010112,CUS-06277,Technical Bug,Low,2022-01-13,134.0,1,2.7,1
TKT-010113,CUS-09584,Reporting,Low,2024-05-03,83.1,1,1.7,0
TKT-010114,CUS-00718,Technical Bug,Medium,2023-05-19,47.6,1,2.1,1
TKT-010115,CUS-00690,Onboarding,Medium,2024-08-22,34.9,1,2.5,1
TKT-010116,CUS-00733,Feature Request,Medium,2024-04-10,24.1,1,2.9,0
TKT-010117,CUS-05429,Integration Issue,High,2023-05-31,11.7,1,4.0,1
TKT-010118,CUS-09581,Account Access,Critical,2023-04-04,2.7,0,3.9,0
TKT-010119,CUS-00852,Integration Issue,High,2023-02-23,6.2,0,3.8,0
TKT-010120,CUS-00538,Integration Issue,Low,2023-01-21,63.9,0,3.9,0
TKT-010121,CUS-03448,Onboarding,Low,2023-10-02,128.7,1,2.8,0
TKT-010122,CUS-03220,Technical Bug,High,2023-05-07,12.3,1,2.1,0
TKT-010123,CUS-05584,Billing,Medium,2023-08-24,25.1,1,2.4,1
TKT-010124,CUS-08351,Reporting,Low,2025-10-25,36.0,0,4.1,0
TKT-010125,CUS-06426,Integration Issue,Low,2024-08-13,110.6,1,2.3,0
TKT-010126,CUS-05714,Account Access,Low,2024-02-25,97.3,1,4.7,1
TKT-010127,CUS-09050,Reporting,High,2022-10-19,3.1,0,4.1,0
TKT-010128,CUS-09717,Account Access,High,2025-03-17,16.5,1,2.2,1
TKT-010129,CUS-05032,Billing,Medium,2022-11-04,30.9,1,3.8,0
TKT-010130,CUS-01582,Reporting,Low,2022-08-13,45.8,0,3.8,0
TKT-010131,CUS-01132,Feature Request,Medium,2022-03-16,37.5,1,2.8,0
TKT-010132,CUS-09418,Performance,Critical,2022-09-11,2.6,0,3.8,0
TKT-010133,CUS-08035,Billing,Medium,2025-09-11,25.3,1,3.2,0
TKT-010134,CUS-05915,Performance,Medium,2025-07-15,2.5,0,3.7,0
TKT-010135,CUS-02824,Integration Issue,High,2022-06-19,14.2,1,1.7,1
TKT-010136,CUS-00341,Onboarding,Medium,2024-02-04,21.5,0,4.5,0
TKT-010137,CUS-00204,Reporting,Medium,2024-02-25,14.7,0,4.5,0
TKT-010138,CUS-03548,Feature Request,Low,2024-10-29,65.6,0,4.2,0
TKT-010139,CUS-03246,Performance,High,2023-07-01,10.9,1,4.6,1
TKT-010140,CUS-08163,Billing,High,2024-03-27,10.6,1,1.9,0
TKT-010141,CUS-02668,Technical Bug,Low,2025-08-07,123.1,1,2.3,0
TKT-010142,CUS-08761,Performance,High,2024-03-30,8.3,1,3.1,1
TKT-010143,CUS-02453,Onboarding,Medium,2022-12-13,28.4,1,2.4,1
TKT-010144,CUS-02118,Billing,Medium,2024-06-04,39.4,1,4.4,0
TKT-010145,CUS-07093,Integration Issue,High,2025-06-13,12.5,1,1.7,0
TKT-010146,CUS-00329,Integration Issue,Medium,2025-05-31,21.5,0,4.9,0
TKT-010147,CUS-08497,Performance,Low,2025-11-26,66.4,0,3.0,0
TKT-010148,CUS-06499,Onboarding,Critical,2024-02-10,5.6,1,1.9,1
TKT-010149,CUS-05185,Performance,Low,2024-08-04,122.9,1,3.2,0
TKT-010150,CUS-05842,Performance,Medium,2024-12-03,53.3,1,2.4,1
TKT-010151,CUS-01033,Billing,Medium,2022-07-28,15.9,0,3.5,0
TKT-010152,CUS-04681,Technical Bug,Medium,2022-07-01,41.7,1,1.7,1
TKT-010153,CUS-04075,Billing,Low,2025-02-10,94.6,1,4.2,0
TKT-010154,CUS-07636,Billing,Low,2022-07-27,132.0,1,2.8,1
TKT-010155,CUS-08335,Onboarding,Medium,2023-08-17,20.0,0,3.8,0
TKT-010156,CUS-09266,Performance,Low,2025-03-07,64.2,0,4.9,0
TKT-010157,CUS-03639,Reporting,Medium,2022-03-30,4.1,0,5.0,0
TKT-010158,CUS-03755,Technical Bug,High,2025-06-17,10.7,1,3.7,1
TKT-010159,CUS-08253,Feature Request,Low,2022-12-11,117.0,1,1.6,0
TKT-010160,CUS-06762,Onboarding,Low,2023-08-28,14.3,0,4.0,0
TKT-010161,CUS-00003,Performance,Critical,2025-02-24,2.8,0,4.4,0
