subscription_id,customer_id,subscription_start_date,renewal_date,MRR,ARR,renewal_status,churn_flag,expansion_revenue,contract_length_months
SUB-003447,CUS-02300,2026-06-07,2027-06-02,3349.5,40194,Active,0,0.0,12
SUB-003448,CUS-02301,2023-01-17,2024-01-12,6945.25,83343,At Risk,0,0.0,12
SUB-003449,CUS-02302,2022-01-29,2023-01-24,7914.17,94970,At Risk,0,0.0,12
SUB-003450,CUS-02303,2023-11-22,2024-11-16,1793.25,21519,Renewed,0,0.0,12
SUB-003451,CUS-02303,2024-11-20,2026-11-10,1793.25,21519,Active,0,0.0,24
SUB-003452,CUS-02304,2023-08-28,2024-08-22,3198.08,38377,Churned,1,0.0,12
SUB-003453,CUS-02305,2025-03-08,2027-02-26,22339.0,268068,Active,0,0.0,24
SUB-003454,CUS-02306,2023-01-31,2024-01-26,2740.5,32886,At Risk,0,0.0,12
SUB-003455,CUS-02307,2022-12-26,2025-12-10,992.92,11915,Churned,1,0.0,36
SUB-003456,CUS-02308,2025-06-05,2027-05-26,10230.0,122760,Active,0,0.0,24
SUB-003457,CUS-02308,2027-06-02,2029-05-22,10230.0,122760,Active,0,0.0,24
SUB-003458,CUS-02309,2024-04-10,2027-03-26,1091.67,13100,Active,0,0.0,36
SUB-003459,CUS-02310,2024-05-25,2027-05-10,2513.5,30162,Active,0,0.0,36
SUB-003460,CUS-02310,2027-05-22,2028-05-16,2513.5,30162,Active,0,0.0,12
SUB-003461,CUS-02310,2028-05-24,2030-05-14,2513.5,30162,Active,0,0.0,24
SUB-003462,CUS-02311,2024-11-21,2026-11-11,3210.58,38527,Active,0,0.0,24
SUB-003463,CUS-02312,2023-11-03,2024-10-28,26356.08,316273,Renewed,0,0.0,12
SUB-003464,CUS-02312,2024-11-07,2027-10-23,26356.08,316273,Active,0,5988.01,36
SUB-003465,CUS-02313,2022-06-27,2023-06-22,1358.67,16304,Churned,1,0.0,12
SUB-003466,CUS-02314,2024-03-31,2027-03-16,10032.92,120395,Active,0,0.0,36
SUB-003467,CUS-02314,2027-03-24,2029-03-13,10032.92,120395,Active,0,0.0,24
SUB-003468,CUS-02315,2022-07-15,2023-07-10,34691.33,416296,At Risk,0,0.0,12
SUB-003469,CUS-02316,2023-01-14,2024-01-09,1188.08,14257,Churned,1,0.0,12
SUB-003470,CUS-02317,2022-10-15,2023-10-10,2684.5,32214,Renewed,0,0.0,12
SUB-003471,CUS-02317,2023-10-22,2026-10-06,2684.5,32214,Active,0,0.0,36
SUB-003472,CUS-02318,2024-09-04,2025-08-30,1545.33,18544,Churned,1,0.0,12
SUB-003473,CUS-02319,2023-10-25,2024-10-19,2622.83,31474,At Risk,0,1256.05,12
SUB-003474,CUS-02320,2023-05-24,2024-05-18,3693.75,44325,Renewed,0,0.0,12
SUB-003475,CUS-02320,2024-05-28,2025-05-23,3693.75,44325,Renewed,0,0.0,12
SUB-003476,CUS-02321,2022-01-14,2023-01-09,36915.5,442986,Active,0,0.0,12
SUB-003477,CUS-02322,2023-06-19,2026-06-03,7916.17,94994,Active,0,0.0,36
SUB-003478,CUS-02323,2024-02-25,2025-02-19,4655.33,55864,Active,0,0.0,12
SUB-003479,CUS-02324,2023-04-28,2025-04-17,1891.25,22695,Churned,1,0.0,24
SUB-003480,CUS-02324,2025-05-01,2026-04-26,1891.25,22695,Active,0,0.0,12
SUB-003481,CUS-02325,2024-07-03,2025-06-28,9848.25,118179,Churned,1,0.0,12
SUB-003482,CUS-02326,2023-07-01,2024-06-25,17447.83,209374,Renewed,0,0.0,12
SUB-003483,CUS-02327,2023-11-07,2026-10-22,7454.92,89459,Active,0,0.0,36
SUB-003484,CUS-02328,2023-09-11,2024-09-05,844.58,10135,Renewed,0,0.0,12
SUB-003485,CUS-02329,2025-04-07,2026-04-02,12462.75,149553,Active,0,0.0,12
SUB-003486,CUS-02330,2025-03-19,2026-03-14,1033.33,12400,Active,0,0.0,12
SUB-003487,CUS-02330,2026-03-24,2027-03-19,1033.33,12400,Active,0,145.36,12
SUB-003488,CUS-02331,2022-01-24,2023-01-19,3793.58,45523,Renewed,0,0.0,12
SUB-003489,CUS-02332,2023-06-20,2026-06-04,926.17,11114,Active,0,0.0,36
SUB-003490,CUS-02333,2024-01-07,2025-01-01,6198.92,74387,Renewed,0,0.0,12
SUB-003491,CUS-02334,2023-04-29,2024-04-23,6722.67,80672,Active,0,1159.41,12
SUB-003492,CUS-02335,2022-05-08,2023-05-03,601.25,7215,Churned,1,0.0,12
SUB-003493,CUS-02336,2022-08-31,2023-08-26,3330.42,39965,Renewed,0,0.0,12
SUB-003494,CUS-02337,2024-08-11,2025-08-06,2124.33,25492,Renewed,0,0.0,12
SUB-003495,CUS-02337,2025-08-19,2027-08-09,2124.33,25492,Active,0,0.0,24
SUB-003496,CUS-02338,2023-09-21,2024-09-15,2359.5,28314,Churned,1,0.0,12
SUB-003497,CUS-02339,2022-11-24,2023-11-19,839.92,10079,At Risk,0,0.0,12
SUB-003498,CUS-02340,2024-04-10,2026-03-31,4810.5,57726,Active,0,1831.36,24
SUB-003499,CUS-02341,2024-10-26,2026-10-16,10488.33,125860,Active,0,0.0,24
SUB-003500,CUS-02342,2023-09-29,2024-09-23,635.83,7630,Renewed,0,0.0,12
SUB-003501,CUS-02342,2024-09-29,2026-09-19,635.83,7630,Active,0,0.0,24
SUB-003502,CUS-02343,2022-08-29,2023-08-24,878.83,10546,Active,0,0.0,12
SUB-003503,CUS-02344,2023-08-28,2025-08-17,4827.33,57928,Active,0,0.0,24
SUB-003504,CUS-02344,2025-09-01,2027-08-22,4827.33,57928,Active,0,0.0,24
SUB-003505,CUS-02345,2024-01-23,2026-01-12,38757.83,465094,Active,0,15043.64,24
SUB-003506,CUS-02346,2025-06-12,2027-06-02,4763.0,57156,Active,0,0.0,24
SUB-003507,CUS-02347,2023-03-29,2024-03-23,6049.25,72591,Active,0,0.0,12
SUB-003508,CUS-02347,2024-03-27,2025-03-22,6049.25,72591,Renewed,0,0.0,12
SUB-003509,CUS-02348,2023-03-25,2025-03-14,1913.92,22967,At Risk,0,0.0,24
SUB-003510,CUS-02349,2022-10-01,2025-09-15,13797.92,165575,Active,0,0.0,36
SUB-003511,CUS-02350,2024-09-06,2025-09-01,1293.5,15522,Renewed,0,0.0,12
SUB-003512,CUS-02351,2022-11-10,2023-11-05,6695.92,80351,At Risk,0,0.0,12
SUB-003513,CUS-02351,2023-11-19,2025-11-08,6695.92,80351,Renewed,0,0.0,24
SUB-003514,CUS-02352,2024-07-20,2025-07-15,24921.17,299054,Renewed,0,0.0,12
SUB-003515,CUS-02352,2025-07-18,2026-07-13,24921.17,299054,Active,0,0.0,12
SUB-003516,CUS-02353,2025-05-25,2027-05-15,8464.75,101577,Active,0,0.0,24
SUB-003517,CUS-02354,2024-02-05,2026-01-25,32077.42,384929,Active,0,9724.49,24
SUB-003518,CUS-02354,2026-02-04,2027-01-30,32077.42,384929,Active,0,13127.87,12
SUB-003519,CUS-02355,2024-05-01,2026-04-21,5950.33,71404,Active,0,0.0,24
SUB-003520,CUS-02356,2025-01-29,2028-01-14,763.75,9165,Active,0,0.0,36
SUB-003521,CUS-02356,2028-01-23,2029-01-17,763.75,9165,Active,0,0.0,12
SUB-003522,CUS-02356,2029-01-28,2030-01-23,763.75,9165,Active,0,0.0,12
SUB-003523,CUS-02357,2024-08-22,2025-08-17,18788.75,225465,At Risk,0,0.0,12
SUB-003524,CUS-02358,2025-01-05,2025-12-31,1300.83,15610,At Risk,0,0.0,12
SUB-003525,CUS-02358,2026-01-01,2026-12-27,1300.83,15610,Active,0,0.0,12
SUB-003526,CUS-02358,2027-01-02,2027-12-28,1300.83,15610,Active,0,0.0,12
SUB-003527,CUS-02359,2023-03-24,2024-03-18,1462.58,17551,Churned,1,0.0,12
SUB-003528,CUS-02359,2024-03-27,2025-03-22,1462.58,17551,Churned,1,0.0,12
SUB-003529,CUS-02360,2023-05-22,2024-05-16,448.25,5379,Churned,1,0.0,12
SUB-003530,CUS-02360,2024-05-20,2025-05-15,448.25,5379,Churned,1,0.0,12
SUB-003531,CUS-02360,2025-05-28,2028-05-12,448.25,5379,Active,0,0.0,36
SUB-003532,CUS-02361,2025-05-05,2026-04-30,970.42,11645,Active,0,0.0,12
SUB-003533,CUS-02362,2022-06-17,2023-06-12,1756.67,21080,At Risk,0,0.0,12
SUB-003534,CUS-02363,2024-12-12,2026-12-02,2272.75,27273,Active,0,0.0,24
SUB-003535,CUS-02364,2024-07-03,2025-06-28,2768.92,33227,Active,0,1150.18,12
SUB-003536,CUS-02365,2024-12-17,2025-12-12,10555.17,126662,Churned,1,0.0,12
SUB-003537,CUS-02365,2025-12-27,2026-12-22,10555.17,126662,Active,0,0.0,12
SUB-003538,CUS-02366,2024-01-11,2025-12-31,771.25,9255,Churned,1,0.0,24
SUB-003539,CUS-02367,2022-06-09,2023-06-04,1553.33,18640,Churned,1,0.0,12
SUB-003540,CUS-02368,2025-03-01,2026-02-24,8332.08,99985,Active,0,0.0,12
SUB-003541,CUS-02369,2022-08-18,2023-08-13,4108.75,49305,Active,0,0.0,12
SUB-003542,CUS-02370,2022-05-07,2023-05-02,9186.75,110241,Renewed,0,0.0,12
SUB-003543,CUS-02371,2025-01-26,2026-01-21,17569.92,210839,Active,0,7974.76,12
SUB-003544,CUS-02372,2024-11-01,2026-10-22,45261.0,543132,Active,0,0.0,24
SUB-003545,CUS-02373,2023-02-19,2024-02-14,8461.08,101533,At Risk,0,0.0,12
SUB-003546,CUS-02373,2024-02-28,2025-02-22,8461.08,101533,Renewed,0,1654.99,12
SUB-003547,CUS-02374,2025-03-18,2028-03-02,3375.08,40501,Active,0,0.0,36
SUB-003548,CUS-02375,2025-01-04,2025-12-30,7606.33,91276,Renewed,0,0.0,12
SUB-003549,CUS-02375,2026-01-02,2027-12-23,7606.33,91276,Active,0,0.0,24
SUB-003550,CUS-02376,2022-11-03,2025-10-18,2463.33,29560,At Risk,0,0.0,36
SUB-003551,CUS-02376,2025-10-31,2026-10-26,2463.33,29560,Active,0,296.7,12
SUB-003552,CUS-02377,2022-12-03,2024-11-22,1716.25,20595,Renewed,0,0.0,24
SUB-003553,CUS-02377,2024-12-01,2025-11-26,1716.25,20595,Active,0,0.0,12
SUB-003554,CUS-02378,2023-11-03,2024-10-28,6280.0,75360,At Risk,0,0.0,12
SUB-003555,CUS-02378,2024-11-10,2027-10-26,6280.0,75360,Active,0,0.0,36
SUB-003556,CUS-02378,2027-11-06,2028-10-31,6280.0,75360,Active,0,0.0,12
SUB-003557,CUS-02379,2024-12-01,2025-11-26,5571.58,66859,Churned,1,0.0,12
SUB-003558,CUS-02380,2024-06-23,2025-06-18,5467.67,65612,Active,0,2043.3,12
SUB-003559,CUS-02381,2022-08-27,2024-08-16,6624.92,79499,At Risk,0,0.0,24
SUB-003560,CUS-02381,2024-08-19,2026-08-09,6624.92,79499,Active,0,0.0,24
SUB-003561,CUS-02382,2023-02-25,2026-02-09,30241.58,362899,Active,0,0.0,36
SUB-003562,CUS-02383,2025-04-09,2026-04-04,30596.25,367155,Active,0,0.0,12
SUB-003563,CUS-02384,2024-09-28,2026-09-18,3097.67,37172,Active,0,0.0,24
SUB-003564,CUS-02385,2022-07-06,2023-07-01,2298.25,27579,At Risk,0,0.0,12
SUB-003565,CUS-02385,2023-07-03,2024-06-27,2298.25,27579,Active,0,0.0,12
SUB-003566,CUS-02386,2024-11-11,2026-11-01,9739.08,116869,Active,0,0.0,24
SUB-003567,CUS-02386,2026-11-08,2027-11-03,9739.08,116869,Active,0,0.0,12
SUB-003568,CUS-02387,2024-07-01,2025-06-26,4039.67,48476,Churned,1,0.0,12
SUB-003569,CUS-02387,2025-07-03,2026-06-28,4039.67,48476,Active,0,0.0,12
SUB-003570,CUS-02388,2022-04-24,2023-04-19,12982.25,155787,At Risk,0,0.0,12
SUB-003571,CUS-02389,2024-07-17,2027-07-02,7588.5,91062,Active,0,0.0,36
SUB-003572,CUS-02389,2027-07-03,2029-06-22,7588.5,91062,Active,0,0.0,24
SUB-003573,CUS-02390,2022-09-28,2025-09-12,10321.58,123859,Renewed,0,0.0,36
SUB-003574,CUS-02390,2025-09-13,2026-09-08,10321.58,123859,Active,0,0.0,12
SUB-003575,CUS-02391,2024-11-17,2027-11-02,1813.33,21760,Active,0,0.0,36
SUB-003576,CUS-02391,2027-11-04,2029-10-24,1813.33,21760,Active,0,0.0,24
SUB-003577,CUS-02392,2024-04-30,2025-04-25,647.33,7768,Active,0,0.0,12
SUB-003578,CUS-02393,2024-07-24,2027-07-09,1795.92,21551,Active,0,0.0,36
SUB-003579,CUS-02393,2027-07-23,2030-07-07,1795.92,21551,Active,0,0.0,36
SUB-003580,CUS-02394,2025-02-28,2026-02-23,820.08,9841,Active,0,0.0,12
SUB-003581,CUS-02395,2022-04-29,2023-04-24,23133.75,277605,At Risk,0,0.0,12
SUB-003582,CUS-02396,2025-02-18,2026-02-13,1590.58,19087,Active,0,0.0,12
SUB-003583,CUS-02397,2024-08-04,2025-07-30,728.0,8736,Renewed,0,0.0,12
SUB-003584,CUS-02398,2023-09-24,2026-09-08,455.08,5461,Active,0,0.0,36
SUB-003585,CUS-02399,2022-02-14,2023-02-09,13260.42,159125,Active,0,0.0,12
SUB-003586,CUS-02399,2023-02-11,2024-02-06,13260.42,159125,Renewed,0,4549.95,12
SUB-003587,CUS-02400,2024-03-21,2026-03-11,6856.08,82273,Active,0,812.3,24
SUB-003588,CUS-02401,2023-06-06,2024-05-31,3823.58,45883,Renewed,0,0.0,12
SUB-003589,CUS-02402,2022-01-07,2023-01-02,701.5,8418,Churned,1,0.0,12
SUB-003590,CUS-02402,2023-01-10,2024-01-05,701.5,8418,At Risk,0,0.0,12
SUB-003591,CUS-02403,2023-03-23,2025-03-12,1782.67,21392,Renewed,0,414.46,24
SUB-003592,CUS-02404,2025-03-30,2026-03-25,4086.83,49042,Active,0,0.0,12
SUB-003593,CUS-02404,2026-04-06,2027-04-01,4086.83,49042,Active,0,0.0,12
SUB-003594,CUS-02405,2022-05-30,2023-05-25,8596.08,103153,Renewed,0,0.0,12
SUB-003595,CUS-02406,2022-04-03,2023-03-29,16130.0,193560,Renewed,0,0.0,12
SUB-003596,CUS-02406,2023-04-08,2024-04-02,16130.0,193560,Renewed,0,0.0,12
SUB-003597,CUS-02407,2024-05-17,2025-05-12,2300.33,27604,At Risk,0,0.0,12
SUB-003598,CUS-02408,2023-12-07,2024-12-01,713.17,8558,Renewed,0,0.0,12
SUB-003599,CUS-02408,2024-12-07,2025-12-02,713.17,8558,Renewed,0,0.0,12
SUB-003600,CUS-02409,2022-05-11,2024-04-30,44420.25,533043,At Risk,0,0.0,24
SUB-003601,CUS-02409,2024-05-06,2025-05-01,44420.25,533043,Renewed,0,0.0,12
SUB-003602,CUS-02410,2025-01-13,2026-01-08,3859.17,46310,Active,0,0.0,12
SUB-003603,CUS-02411,2022-05-04,2024-04-23,8793.08,105517,Churned,1,0.0,24
SUB-003604,CUS-02411,2024-05-03,2025-04-28,8793.08,105517,At Risk,0,0.0,12
SUB-003605,CUS-02412,2022-05-22,2025-05-06,2677.83,32134,Churned,1,0.0,36
SUB-003606,CUS-02413,2024-08-24,2027-08-09,2455.0,29460,Active,0,0.0,36
SUB-003607,CUS-02413,2027-08-18,2028-08-12,2455.0,29460,Active,0,0.0,12
SUB-003608,CUS-02414,2022-03-06,2025-02-18,534.42,6413,Active,0,0.0,36
SUB-003609,CUS-02415,2023-08-11,2025-07-31,1906.83,22882,At Risk,0,0.0,24
SUB-003610,CUS-02415,2025-08-02,2026-07-28,1906.83,22882,Active,0,0.0,12
SUB-003611,CUS-02415,2026-08-03,2027-07-29,1906.83,22882,Active,0,0.0,12
SUB-003612,CUS-02416,2024-04-17,2027-04-02,28385.0,340620,Active,0,0.0,36
SUB-003613,CUS-02417,2023-01-04,2024-12-24,4608.5,55302,At Risk,0,0.0,24
SUB-003614,CUS-02417,2025-01-04,2025-12-30,4608.5,55302,Renewed,0,0.0,12
SUB-003615,CUS-02418,2022-10-05,2023-09-30,780.75,9369,Churned,1,0.0,12
SUB-003616,CUS-02419,2024-05-10,2025-05-05,1441.67,17300,Churned,1,0.0,12
SUB-003617,CUS-02420,2024-02-06,2025-01-31,3153.08,37837,Churned,1,0.0,12
SUB-003618,CUS-02421,2024-02-23,2026-02-12,1217.58,14611,Active,0,0.0,24
SUB-003619,CUS-02422,2024-07-07,2027-06-22,954.25,11451,Active,0,0.0,36
SUB-003620,CUS-02423,2024-02-13,2027-01-28,9516.25,114195,Active,0,0.0,36
SUB-003621,CUS-02423,2027-02-05,2030-01-20,9516.25,114195,Active,0,0.0,36
SUB-003622,CUS-02423,2030-01-30,2031-01-25,9516.25,114195,Active,0,0.0,12
SUB-003623,CUS-02424,2024-02-09,2025-02-03,3524.67,42296,Active,0,0.0,12
SUB-003624,CUS-02425,2022-06-14,2023-06-09,2221.08,26653,Renewed,0,0.0,12
SUB-003625,CUS-02426,2025-01-09,2026-01-04,25726.42,308717,Active,0,0.0,12
SUB-003626,CUS-02426,2026-01-12,2028-01-02,25726.42,308717,Active,0,9246.84,24
SUB-003627,CUS-02427,2022-09-30,2023-09-25,941.75,11301,Churned,1,0.0,12
SUB-003628,CUS-02427,2023-10-08,2024-10-02,941.75,11301,Churned,1,0.0,12
SUB-003629,CUS-02428,2023-12-14,2025-12-03,61646.0,739752,Active,0,0.0,24
SUB-003630,CUS-02429,2022-08-31,2023-08-26,1579.42,18953,Churned,1,0.0,12
SUB-003631,CUS-02430,2023-01-01,2025-12-16,15360.58,184327,Renewed,0,0.0,36
SUB-003632,CUS-02431,2025-01-05,2025-12-31,7598.5,91182,Renewed,0,0.0,12
SUB-003633,CUS-02432,2024-03-15,2025-03-10,11953.92,143447,Active,0,0.0,12
SUB-003634,CUS-02432,2025-03-12,2026-03-07,11953.92,143447,Active,0,0.0,12
SUB-003635,CUS-02432,2026-03-11,2027-03-06,11953.92,143447,Active,0,0.0,12
SUB-003636,CUS-02433,2024-12-19,2025-12-14,31817.0,381804,Churned,1,0.0,12
SUB-003637,CUS-02434,2022-09-18,2023-09-13,1798.67,21584,Churned,1,0.0,12
SUB-003638,CUS-02434,2023-09-15,2024-09-09,1798.67,21584,Churned,1,0.0,12
SUB-003639,CUS-02435,2023-04-02,2024-03-27,32127.17,385526,Renewed,0,13120.07,12
SUB-003640,CUS-02435,2024-04-08,2025-04-03,32127.17,385526,Renewed,0,0.0,12
SUB-003641,CUS-02436,2022-01-08,2023-12-29,1476.67,17720,At Risk,0,644.48,24
SUB-003642,CUS-02437,2022-02-16,2025-01-31,3375.17,40502,Renewed,0,0.0,36
SUB-003643,CUS-02438,2023-09-04,2025-08-24,2430.58,29167,At Risk,0,0.0,24
SUB-003644,CUS-02439,2024-08-06,2025-08-01,2631.67,31580,Active,0,0.0,12
SUB-003645,CUS-02440,2025-01-20,2027-01-10,967.75,11613,Active,0,0.0,24
SUB-003646,CUS-02441,2024-05-18,2026-05-08,8955.42,107465,Active,0,0.0,24
SUB-003647,CUS-02441,2026-05-11,2027-05-06,8955.42,107465,Active,0,0.0,12
SUB-003648,CUS-02441,2027-05-07,2028-05-01,8955.42,107465,Active,0,0.0,12
SUB-003649,CUS-02442,2024-12-25,2025-12-20,2240.92,26891,Churned,1,0.0,12
SUB-003650,CUS-02443,2024-02-16,2025-02-10,11965.5,143586,At Risk,0,0.0,12
SUB-003651,CUS-02444,2023-04-16,2024-04-10,41303.42,495641,At Risk,0,0.0,12
SUB-003652,CUS-02445,2023-05-22,2024-05-16,1455.5,17466,Renewed,0,0.0,12
SUB-003653,CUS-02446,2024-08-01,2027-07-17,2498.67,29984,Active,0,0.0,36
SUB-003654,CUS-02446,2027-07-23,2028-07-17,2498.67,29984,Active,0,708.4,12
SUB-003655,CUS-02447,2023-12-10,2024-12-04,1855.67,22268,Renewed,0,0.0,12
SUB-003656,CUS-02448,2022-11-14,2023-11-09,534.67,6416,Active,0,0.0,12
SUB-003657,CUS-02448,2023-11-15,2024-11-09,534.67,6416,At Risk,0,0.0,12
SUB-003658,CUS-02448,2024-11-19,2026-11-09,534.67,6416,Active,0,0.0,24
SUB-003659,CUS-02449,2023-07-19,2026-07-03,1005.0,12060,Active,0,0.0,36
SUB-003660,CUS-02450,2023-01-22,2025-01-11,2338.67,28064,Renewed,0,0.0,24
SUB-003661,CUS-02451,2022-08-20,2024-08-09,2576.33,30916,Renewed,0,0.0,24
SUB-003662,CUS-02452,2022-03-07,2024-02-25,24720.42,296645,Renewed,0,0.0,24
SUB-003663,CUS-02452,2024-03-07,2027-02-20,24720.42,296645,Active,0,0.0,36
SUB-003664,CUS-02453,2024-05-08,2025-05-03,9486.08,113833,Renewed,0,0.0,12
SUB-003665,CUS-02454,2025-06-13,2026-06-08,3434.08,41209,Active,0,895.23,12
SUB-003666,CUS-02455,2022-02-02,2024-01-23,17811.67,213740,At Risk,0,0.0,24
SUB-003667,CUS-02455,2024-01-24,2025-01-18,17811.67,213740,Renewed,0,0.0,12
SUB-003668,CUS-02456,2023-05-08,2026-04-22,782.17,9386,Active,0,0.0,36
SUB-003669,CUS-02456,2026-05-01,2028-04-20,782.17,9386,Active,0,0.0,24
SUB-003670,CUS-02457,2023-02-27,2024-02-22,1631.33,19576,Renewed,0,0.0,12
SUB-003671,CUS-02457,2024-02-26,2025-02-20,1631.33,19576,Renewed,0,0.0,12
SUB-003672,CUS-02457,2025-02-25,2026-02-20,1631.33,19576,Active,0,0.0,12
SUB-003673,CUS-02458,2022-05-18,2024-05-07,6985.92,83831,Renewed,0,0.0,24
SUB-003674,CUS-02458,2024-05-15,2026-05-05,6985.92,83831,Active,0,0.0,24
SUB-003675,CUS-02459,2022-07-26,2023-07-21,3643.0,43716,Churned,1,0.0,12
SUB-003676,CUS-02460,2025-05-01,2026-04-26,2066.58,24799,Active,0,0.0,12
SUB-003677,CUS-02461,2022-03-10,2024-02-28,18602.08,223225,Renewed,0,0.0,24
SUB-003678,CUS-02462,2024-07-03,2025-06-28,24019.92,288239,Active,0,0.0,12
SUB-003679,CUS-02462,2025-06-30,2028-06-14,24019.92,288239,Active,0,0.0,36
SUB-003680,CUS-02463,2025-05-09,2027-04-29,6914.25,82971,Active,0,3244.39,24
SUB-003681,CUS-02463,2027-05-04,2029-04-23,6914.25,82971,Active,0,1383.55,24
SUB-003682,CUS-02464,2022-04-10,2024-03-30,5704.92,68459,At Risk,0,0.0,24
SUB-003683,CUS-02465,2023-05-17,2025-05-06,8992.42,107909,Renewed,0,0.0,24
SUB-003684,CUS-02466,2022-04-01,2023-03-27,810.58,9727,Churned,1,0.0,12
SUB-003685,CUS-02467,2024-04-03,2027-03-19,3570.58,42847,Active,0,1332.41,36
SUB-003686,CUS-02467,2027-04-03,2028-03-28,3570.58,42847,Active,0,0.0,12
SUB-003687,CUS-02468,2024-06-17,2025-06-12,712.92,8555,Renewed,0,0.0,12
SUB-003688,CUS-02469,2023-04-25,2024-04-19,3292.5,39510,Renewed,0,0.0,12
SUB-003689,CUS-02470,2025-01-10,2026-01-05,2279.67,27356,Active,0,0.0,12
SUB-003690,CUS-02471,2023-03-21,2024-03-15,561.17,6734,Churned,1,0.0,12
SUB-003691,CUS-02472,2022-04-26,2023-04-21,25841.0,310092,Renewed,0,0.0,12
SUB-003692,CUS-02473,2022-10-14,2024-10-03,17736.5,212838,Renewed,0,0.0,24
SUB-003693,CUS-02473,2024-10-05,2027-09-20,17736.5,212838,Active,0,0.0,36
SUB-003694,CUS-02474,2024-10-28,2027-10-13,15582.33,186988,Active,0,4548.88,36
SUB-003695,CUS-02475,2023-08-16,2024-08-10,2846.83,34162,Churned,1,0.0,12
SUB-003696,CUS-02475,2024-08-19,2025-08-14,2846.83,34162,At Risk,0,0.0,12
SUB-003697,CUS-02476,2023-04-25,2025-04-14,23656.25,283875,At Risk,0,0.0,24
SUB-003698,CUS-02477,2025-03-25,2028-03-09,730.17,8762,Active,0,0.0,36
SUB-003699,CUS-02478,2023-10-16,2026-09-30,3534.58,42415,Active,0,0.0,36
SUB-003700,CUS-02479,2025-03-28,2026-03-23,1376.75,16521,Active,0,0.0,12
SUB-003701,CUS-02479,2026-04-02,2029-03-17,1376.75,16521,Active,0,0.0,36
SUB-003702,CUS-02480,2025-05-09,2028-04-23,13303.92,159647,Active,0,0.0,36
SUB-003703,CUS-02480,2028-05-03,2029-04-28,13303.92,159647,Active,0,0.0,12
SUB-003704,CUS-02481,2023-10-19,2024-10-13,2812.25,33747,Renewed,0,420.98,12
SUB-003705,CUS-02482,2023-05-01,2026-04-15,34946.92,419363,Active,0,0.0,36
SUB-003706,CUS-02483,2023-09-11,2024-09-05,20052.08,240625,Active,0,0.0,12
SUB-003707,CUS-02483,2024-09-07,2027-08-23,20052.08,240625,Active,0,0.0,36
SUB-003708,CUS-02484,2022-10-21,2023-10-16,548.5,6582,Renewed,0,0.0,12
SUB-003709,CUS-02484,2023-10-23,2024-10-17,548.5,6582,Active,0,0.0,12
SUB-003710,CUS-02485,2024-12-03,2025-11-28,1495.25,17943,Churned,1,0.0,12
SUB-003711,CUS-02485,2025-12-05,2026-11-30,1495.25,17943,Active,0,0.0,12
SUB-003712,CUS-02486,2023-03-29,2026-03-13,29537.08,354445,Active,0,0.0,36
SUB-003713,CUS-02486,2026-03-19,2027-03-14,29537.08,354445,Active,0,0.0,12
SUB-003714,CUS-02487,2024-04-26,2026-04-16,3926.33,47116,Active,0,1329.74,24
SUB-003715,CUS-02488,2023-09-08,2025-08-28,27327.5,327930,Renewed,0,11905.83,24
SUB-003716,CUS-02489,2023-07-18,2026-07-02,9411.75,112941,Active,0,0.0,36
SUB-003717,CUS-02489,2026-07-14,2029-06-28,9411.75,112941,Active,0,0.0,36
SUB-003718,CUS-02490,2022-05-05,2025-04-19,3814.92,45779,Churned,1,0.0,36
SUB-003719,CUS-02490,2025-04-28,2026-04-23,3814.92,45779,Active,0,0.0,12
SUB-003720,CUS-02491,2025-02-14,2026-02-09,1534.0,18408,Active,0,0.0,12
SUB-003721,CUS-02492,2025-04-26,2026-04-21,1589.83,19078,Active,0,0.0,12
SUB-003722,CUS-02492,2026-04-28,2028-04-17,1589.83,19078,Active,0,664.77,24
SUB-003723,CUS-02493,2022-12-25,2023-12-20,12495.0,149940,Renewed,0,0.0,12
SUB-003724,CUS-02494,2024-05-24,2025-05-19,3242.0,38904,Renewed,0,0.0,12
SUB-003725,CUS-02494,2025-06-01,2026-05-27,3242.0,38904,Active,0,0.0,12
SUB-003726,CUS-02495,2025-02-12,2027-02-02,3742.58,44911,Active,0,0.0,24
SUB-003727,CUS-02495,2027-02-12,2030-01-27,3742.58,44911,Active,0,0.0,36
SUB-003728,CUS-02496,2024-10-12,2025-10-07,3804.58,45655,Renewed,0,0.0,12
SUB-003729,CUS-02497,2022-04-07,2025-03-22,9232.08,110785,Renewed,0,0.0,36
SUB-003730,CUS-02497,2025-03-25,2028-03-09,9232.08,110785,Active,0,0.0,36
SUB-003731,CUS-02498,2023-12-07,2024-12-01,51517.25,618207,Active,0,0.0,12
SUB-003732,CUS-02499,2024-02-20,2025-02-14,26671.33,320056,At Risk,0,0.0,12
SUB-003733,CUS-02500,2024-12-10,2025-12-05,3183.42,38201,Renewed,0,0.0,12
SUB-003734,CUS-02500,2025-12-08,2027-11-28,3183.42,38201,Active,0,0.0,24
SUB-003735,CUS-02501,2023-10-15,2024-10-09,13234.67,158816,Renewed,0,0.0,12
SUB-003736,CUS-02501,2024-10-19,2025-10-14,13234.67,158816,Churned,1,0.0,12
SUB-003737,CUS-02502,2024-05-02,2025-04-27,3249.0,38988,Churned,1,0.0,12
SUB-003738,CUS-02503,2024-04-16,2025-04-11,9713.83,116566,Renewed,0,4392.92,12
